Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
Al 1.0 : 0.1984613654068241
stat error: 0.004825626951156161
Al 2.0 : 0.2099558063369357
stat error: 0.007292480457435181
Cu 1.0 : 0.6442582722313761
stat error: 0.004811848842246768
Cu 2.0 : 0.6595122756553885
stat error: 0.0059419666905563065
Pb 1.0 : 1.3944355533803134
stat error: 0.012478713213591416
Pb 2.0 : 1.4046679392694505
stat error: 0.0016653655295967838
